logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol	entrez
ENSG00000060069.17	0.269996951231239	4.8731068317358	5.03303578685067	5.89544951331435e-07	1.20913359908915e-06	4.7753392964637	CTDP1	9150
ENSG00000149503.13	0.524529376638723	5.1934926781145	5.03287287014406	5.90031801955148e-07	1.21000364651481e-06	4.77454383704718	INCENP	3619
ENSG00000234350.5	0.857969687313041	-0.74888306843384	5.03189060853757	5.92975371649368e-07	1.21591107414526e-06	4.7697483465788	ERICH2-DT	101926913
ENSG00000196735.13	0.809158831693549	7.34789661812062	5.03172022773866	5.93487397475473e-07	1.21683183447582e-06	4.76891662175858	HLA-DQA1	3117
ENSG00000236104.3	-0.302511130040177	7.05445163561696	-5.03148086048425	5.94207461660889e-07	1.21817889678075e-06	4.76774817993621	ZBTB22	9278
ENSG00000236088.10	0.390711771602964	3.34622690791771	5.03145542017051	5.94284040748423e-07	1.21820661069376e-06	4.76762399925068	COX10-DT	100874058
ENSG00000107672.15	-0.36984260642129	6.62430329448022	-5.03080113296444	5.96256819119761e-07	1.22186159242129e-06	4.76443045907267	NSMCE4A	54780
ENSG00000004961.15	0.253504624088713	7.71431757021939	5.03047019599543	5.97257052603275e-07	1.22378147456407e-06	4.7628153227503	HCCS	3052
ENSG00000125991.20	0.290319329639998	8.60919214811894	5.02915888060109	6.01236363661299e-07	1.23167381476235e-06	4.75641643815	ERGIC3	51614
ENSG00000205667.3	0.985738556022063	2.43448462188499	5.02907185867109	6.01501343878105e-07	1.23208598887045e-06	4.75599184893541	ARSH	347527
ENSG00000129295.9	0.796116241845819	4.70004580974649	5.02890436503688	6.02011676431796e-07	1.23300059004553e-06	4.75517464923173	DNAAF11	23639
ENSG00000186187.12	0.424041527867297	4.4667139551277	5.02824284747822	6.04031328813509e-07	1.23700595886986e-06	4.75194736252513	ZNRF1	84937
ENSG00000116273.6	-0.276780825948312	7.02739021052629	-5.02630587274674	6.09982724250477e-07	1.24906150806346e-06	4.74249991673357	PHF13	148479
ENSG00000005486.17	0.349745502304974	9.38582804157165	5.02621138304187	6.10274489565872e-07	1.24952650656423e-06	4.74203913816061	RHBDD2	57414
ENSG00000212993.5	0.768491919735872	-0.0575264736895103	5.0260768432606	6.10690154052179e-07	1.2502450610407e-06	4.74138306967233	POU5F1B	5462
ENSG00000142765.18	0.58981473246225	4.96223195238368	5.0220552807146	6.23241866781727e-07	1.2758065468358e-06	4.7217799996799	SYTL1	84958
ENSG00000159348.13	0.428971608919946	7.86014931341094	5.0210072534254	6.26553563446482e-07	1.2824498557596e-06	4.71667382855601	CYB5R1	51706
ENSG00000163754.18	0.334187662795113	6.47964785741911	5.02074244772247	6.27393016950289e-07	1.2840320268509e-06	4.71538380804433	GYG1	2992
ENSG00000104375.17	0.390484208649772	5.3068145809296	5.01975536800324	6.3053171055796e-07	1.29031902378799e-06	4.71057574122819	STK3	6788
ENSG00000164404.8	1.02927671517631	2.04039229802545	5.01904188991869	6.32809845743492e-07	1.29484383011045e-06	4.7071009430002	GDF9	2661
ENSG00000161618.10	0.39027407426062	5.18505794556334	5.01754487011276	6.376156879321e-07	1.30440112882265e-06	4.69981163361091	ALDH16A1	126133
ENSG00000250608.2	0.734338263496591	0.382184205353046	5.01686686491875	6.39803845370445e-07	1.3087389543484e-06	4.69651095554207	NUDT16-DT	339874
ENSG00000119953.14	0.219043704350654	6.092299911522	5.01585348712428	6.43087887875138e-07	1.315317291474e-06	4.69157839362441	SMNDC1	10285
ENSG00000137767.14	0.425913835088504	7.80878038728665	5.01486086195798	6.46320452006154e-07	1.32178895742694e-06	4.68674775432512	SQOR	58472
ENSG00000163466.16	0.25681009753108	8.55679886706609	5.01398050306435	6.49200533643179e-07	1.32753846818238e-06	4.68246421596242	ARPC2	10109
ENSG00000135185.12	-0.350535920179096	5.72762122829362	-5.01371253489067	6.50079644681764e-07	1.32919544622802e-06	4.68116051118214	TMEM243	79161
ENSG00000008513.16	0.560394083279332	6.98113349091346	5.01353865171588	6.5065071005328e-07	1.33022228985176e-06	4.68031457895762	ST3GAL1	6482
ENSG00000176542.10	-0.313416102434493	5.2122478517638	-5.01308156834136	6.52154169443935e-07	1.33315494659449e-06	4.67809102496552	USF3	205717
ENSG00000182544.9	0.277958056224338	7.98362373720288	5.01279601438204	6.5309512803575e-07	1.33493722181723e-06	4.67670199975955	MFSD5	84975
ENSG00000133627.18	0.565577630572846	4.14628571490127	5.01244659426318	6.54248321954034e-07	1.3371528865328e-06	4.67500241070129	ACTR3B	57180
ENSG00000155189.12	0.417093270203887	5.84090297102212	5.01069563212979	6.60056705515684e-07	1.34888135376621e-06	4.66648736432918	AGPAT5	55326
ENSG00000163032.12	-0.997817093142556	3.53560477853351	-5.00973325210097	6.63270330474376e-07	1.35530529343178e-06	4.66180843965126	VSNL1	7447
ENSG00000214331.8	-0.472527432606627	2.38183152435776	-5.00853607504637	6.67289086575563e-07	1.36337287937247e-06	4.65598915479065	PDPR2P	283922
ENSG00000188611.16	0.916989287740885	-0.0702081395023247	5.00777387088704	6.69859935394524e-07	1.36833607189927e-06	4.65228488605206	ASAH2	56624
ENSG00000254470.3	-0.345344033700852	5.10536051306734	-5.00567287648419	6.76996007549028e-07	1.38276685069065e-06	4.64207692404294	AP5B1	91056
ENSG00000175110.12	0.338667756557887	4.23716382131658	5.00498506823218	6.79348066358027e-07	1.38742424631614e-06	4.6387359929778	MRPS22	56945
ENSG00000110844.14	0.377187155785269	2.95756228210255	5.00467921884745	6.80396494021172e-07	1.38941854878446e-06	4.63725051194572	PRPF40B	25766
ENSG00000161048.11	0.274044556431477	5.00246141497497	5.00445464176256	6.81167320924378e-07	1.39084560888036e-06	4.6361598171338	NAPEPLD	222236
ENSG00000242534.2	-1.1360222856703	3.11507805057798	-5.00434445307287	6.81545835152818e-07	1.3914714059905e-06	4.63562468487158	IGKV2D-28	28883
ENSG00000134824.14	1.14028313499369	5.94725372178606	5.00277331291743	6.86965067880754e-07	1.40223913581154e-06	4.62799563817335	FADS2	9415
ENSG00000213694.6	0.645516077534286	5.43998835593535	5.00171747947031	6.90630229317014e-07	1.40942264630742e-06	4.62287005501022	S1PR3	1903
ENSG00000154309.9	0.389336475668859	4.16873213822958	5.00163796088863	6.90907028713969e-07	1.40983859519346e-06	4.6224840703598	DISP1	84976
ENSG00000184845.4	-1.0628000127449	-0.89739877528207	-5.00042445300793	6.95144486576615e-07	1.41833557157658e-06	4.61659439861394	DRD1	1812
ENSG00000029364.12	0.30979669228624	7.65971436431033	4.99892462520168	7.00416418000825e-07	1.42879032343611e-06	4.6093169555278	SLC39A9	55334
ENSG00000255150.2	-0.558572943052133	4.82299565366901	-4.99875773306571	7.01005428421193e-07	1.42984086857149e-06	4.608507291127	EID3	493861
ENSG00000170949.17	-0.28950398805755	5.48347775007074	-4.99785611017169	7.04195793004733e-07	1.43619661415387e-06	4.60413357749454	ZNF160	90338
ENSG00000157927.17	-0.793085249600002	2.28049563919063	-4.99674079845803	7.081616829016e-07	1.44398009186121e-06	4.59872430244539	RADIL	55698
ENSG00000092201.10	0.216228455469462	8.04802791065065	4.99664712941532	7.08495736243536e-07	1.44450877390529e-06	4.59827005828228	SUPT16H	11198
ENSG00000166821.9	-0.608809465613431	7.05334490218124	-4.99602735171177	7.10709894635934e-07	1.44887017144122e-06	4.59526467413301	PEX11A	8800
ENSG00000134444.15	0.286888610986314	5.69713458922976	4.99444817350016	7.1638174560384e-07	1.46027883946133e-06	4.58760861854663	RELCH	57614
ENSG00000185479.6	-2.00886549506071	5.78220504224557	-4.99223158405367	7.24416703577203e-07	1.47650156992028e-06	4.57686616210023	KRT6B	3854
ENSG00000110697.13	0.461333437298062	4.72051053721087	4.99128322329055	7.2788093980781e-07	1.48340584399275e-06	4.57227140950277	PITPNM1	9600
ENSG00000258551.6	1.26473367870501	-1.84273170900386	4.99094406069436	7.29123733012734e-07	1.4857818854789e-06	4.57062838630819	CRAT37	101926928
ENSG00000088451.11	-0.308926655629688	6.54025998440453	-4.99091693062417	7.29223234118799e-07	1.48582791232011e-06	4.57049696323006	TGDS	23483
ENSG00000134955.12	0.671461222381664	4.44262579318142	4.99061378773376	7.30335919939295e-07	1.48793812501448e-06	4.56902852880931	SLC37A2	219855
ENSG00000138381.10	-0.206132637720486	7.26506576546633	-4.98999074019464	7.32627962642457e-07	1.49245038303564e-06	4.5660107294921	ASNSD1	54529
ENSG00000158161.16	0.294428006200341	5.85879164144904	4.98992620807319	7.32865757237325e-07	1.49277738278265e-06	4.56569818136384	EYA3	2140
ENSG00000132780.17	0.412820902385607	7.07810584630092	4.98935485460675	7.34974391135807e-07	1.49675682985047e-06	4.56293111398579	NASP	4678
ENSG00000080007.8	-0.99389558880534	0.869292486141203	-4.98838367417604	7.38572066528599e-07	1.50392486362385e-06	4.55822836835668	DDX43	55510
ENSG00000145375.9	0.357230324753571	4.05222832109617	4.98805936661053	7.39777223893568e-07	1.50622011079004e-06	4.55665816654687	SPATA5	166378
ENSG00000155792.10	-0.609543103759928	7.85517114258846	-4.98759304587482	7.41513442486416e-07	1.50959602507668e-06	4.55440054746861	DEPTOR	64798
ENSG00000137207.12	0.244827733461947	9.18971317415455	4.98660598001433	7.45201495365433e-07	1.51678458407643e-06	4.54962247862756	YIPF3	25844
ENSG00000149932.17	0.337292228170406	9.98507357979886	4.98602978863846	7.47362541442372e-07	1.52102292199576e-06	4.5468337334257	TMEM219	124446
ENSG00000170469.11	0.485978393177263	6.03328738077713	4.98488943882719	7.5165734654823e-07	1.52960250928249e-06	4.54131537784436	SPATA24	202051
ENSG00000137055.15	0.293348935501318	6.51841649376331	4.98442012777211	7.53431783539076e-07	1.5330519480101e-06	4.53904464390025	PLAA	9373
ENSG00000228887.3	0.590856421842512	4.58178134324893	4.98422413878579	7.54174002141286e-07	1.53440056591526e-06	4.53809642239067	EEF1DP1	126037
ENSG00000172780.17	0.590992717434606	0.514327727691305	4.98395342360862	7.55200372540617e-07	1.53632695837612e-06	4.53678672317862	RAB43	339122
ENSG00000169689.15	0.399167405373822	9.01080103446523	4.98313798547794	7.58300118879541e-07	1.54247043240128e-06	4.5328421015665	CENPX	201254
ENSG00000186907.8	0.612303204055046	3.99093236405696	4.98139746185418	7.64957542667438e-07	1.55584857962198e-06	4.52442448350878	RTN4RL2	349667
ENSG00000128815.19	0.698200904152607	3.13710317631422	4.98132032637546	7.65253883798537e-07	1.55628745417624e-06	4.52405150075035	WDFY4	57705
ENSG00000120733.14	-0.280471357251859	7.43996676308019	-4.98124427038204	7.6554618620133e-07	1.55671802368814e-06	4.52368374309431	KDM3B	51780
ENSG00000111674.9	0.782222615679114	6.03076998643077	4.98083993627551	7.67101954191161e-07	1.55939508497225e-06	4.52172873344124	ENO2	2026
ENSG00000140983.14	0.2995381617111	6.62579552954766	4.98083918440892	7.67104850009903e-07	1.55939508497225e-06	4.52172509820482	RHOT2	89941
ENSG00000126500.3	0.749466894142725	-0.709143271954518	4.98014733412494	7.69773991321537e-07	1.56465635146775e-06	4.51838025687641	FLRT1	23769
ENSG00000092010.15	0.385169438252859	11.2943486667474	4.97963104633457	7.71771653906055e-07	1.56855179486135e-06	4.51588448106259	PSME1	5720
ENSG00000233527.9	0.435256444926783	3.54418938646036	4.97949911117572	7.72282950116771e-07	1.56942583950724e-06	4.51524673526876	ZNF529-AS1	101927599
ENSG00000279685.2	1.52805851618119	0.299231692136325	4.97606441611059	7.85709237062268e-07	1.59637474143552e-06	4.49864977594707	MAPT-IT1	100130148
ENSG00000126838.10	-0.74758972782946	-1.09212688076632	-4.97579233493708	7.86782382049355e-07	1.5983870077221e-06	4.49733550079855	PZP	5858
ENSG00000130558.20	-0.939761654571244	4.33374722889493	-4.97557914887105	7.87624220533221e-07	1.59992898972248e-06	4.49630576302293	OLFM1	10439
ENSG00000187790.11	0.318904910122258	3.36030097667997	4.97483095034334	7.90585623153047e-07	1.60577574051841e-06	4.49269212120518	FANCM	57697
ENSG00000165650.12	-0.346054570537934	5.4773385246259	-4.97453947494862	7.91742201162837e-07	1.60795582864421e-06	4.49128449497756	PDZD8	118987
ENSG00000163319.11	0.398889049188536	3.49226357159005	4.9709680391146	8.06046932992587e-07	1.63683534653115e-06	4.47404322615943	MRPS18C	51023
ENSG00000244462.8	0.194969220235117	7.14987188487396	4.97068259033029	8.07200946191545e-07	1.63900650394453e-06	4.47266571326829	RBM12	10137
ENSG00000166503.9	0.482891948808484	5.84035913308117	4.97042942493863	8.08225777756532e-07	1.64091493165535e-06	4.47144405534904	HDGFL3	50810
ENSG00000223551.1	0.628290272765215	4.6921533561266	4.97037670600979	8.08439345617813e-07	1.64117604861758e-06	4.47118966580885	TMSB4XP4	7118
ENSG00000197043.14	-0.39462663997368	9.09187109245785	-4.96820729030543	8.17275169453384e-07	1.65859036910395e-06	4.46072359032815	ANXA6	309
ENSG00000071859.15	0.279473907803126	8.29391922661753	4.96721178774757	8.21360875922902e-07	1.6667068698612e-06	4.45592235518392	FAM50A	9130
ENSG00000104472.10	0.330575031072516	7.33838644324115	4.96693684100106	8.22492771148874e-07	1.66865315617034e-06	4.45459646734123	CHRAC1	54108
ENSG00000224660.2	-0.494752385049886	3.35971188798742	-4.96522783132275	8.29562210917979e-07	1.68264204016312e-06	4.44635658722554	SH3BP5-AS1	100505696
ENSG00000226084.5	-0.458053808924991	9.8988152034976	-4.96484271933563	8.31163328523444e-07	1.68571266985994e-06	4.44450016392002	RPL17P6	645441
ENSG00000254783.1	-0.54185959492624	4.46894248605956	-4.96462396047204	8.32074154116716e-07	1.68738279542586e-06	4.44344570244735	LOC100289518	100289518
ENSG00000215217.7	0.961616784718491	3.94906573237739	4.96453782428269	8.32433055391872e-07	1.6879334275281e-06	4.44303052081604	C5orf49	134121
ENSG00000101974.14	-0.415511281224689	5.20863341977162	-4.96377978585002	8.35598000524188e-07	1.69417319207874e-06	4.43937702289813	ATP11C	286410
ENSG00000145246.14	-0.4183676604992	4.74094238558745	-4.96272445507129	8.40023532000399e-07	1.70296721494215e-06	4.43429154935582	ATP10D	57205
ENSG00000105671.12	0.271327123087926	7.16990632321475	4.96170104527511	8.44336794703459e-07	1.71153181532859e-06	4.42936087241546	DDX49	54555
ENSG00000028277.21	0.617197591349404	3.30205801637953	4.96164291144301	8.4458244578817e-07	1.7118501403563e-06	4.42908081874195	POU2F2	5452
ENSG00000103811.18	0.472514429487538	6.89632747815089	4.96133227339867	8.45896251011047e-07	1.71433317006204e-06	4.42758440482976	CTSH	1512
ENSG00000133997.12	0.279726191664916	5.51167470184326	4.9604475376631	8.49648945046399e-07	1.72175792724288e-06	4.42332291655737	MED6	10001
ENSG00000215271.9	0.38252392337446	5.52120831676961	4.95821283203267	8.59199325792128e-07	1.74074594395934e-06	4.41256224945832	HOMEZ	57594
ENSG00000111666.11	-0.632468814397472	6.76010078257576	-4.95712379526669	8.63890952688077e-07	1.75006768288887e-06	4.40731992289732	CHPT1	56994
ENSG00000154144.13	-0.299231392310808	4.87844165615699	-4.95576959995222	8.69759375991679e-07	1.76177116760064e-06	4.40080271096941	TBRG1	84897
ENSG00000196872.12	0.616058059469638	5.39994965039149	4.95514788565643	8.72466445733339e-07	1.76706928063291e-06	4.39781120622975	CRACDL	343990
ENSG00000186432.10	0.231141188110441	7.04832778167108	4.95492128732879	8.73455120241522e-07	1.76888625776556e-06	4.39672097037125	KPNA4	3840
ENSG00000188613.7	-0.853011744584992	3.67980842218505	-4.95484975639057	8.73767442302874e-07	1.76933327572399e-06	4.39637682228871	NANOS1	340719
ENSG00000183067.5	1.05792449408421	1.76098855262595	4.95465880193295	8.74601725225142e-07	1.77083703258561e-06	4.39545812935017	IGSF5	150084
ENSG00000185261.14	0.56179266920069	2.02797948855542	4.95410411758832	8.77029509821188e-07	1.77552625899979e-06	4.39278970037892	KIAA0825	285600
ENSG00000147724.12	1.39923172245782	-1.07826806051912	4.95408768867213	8.77101516183613e-07	1.77552625899979e-06	4.39271066982403	FAM135B	51059
ENSG00000178934.5	-1.27209247495311	2.36044979593734	-4.95402751171992	8.773653146921e-07	1.7758741774122e-06	4.39242119344217	LGALS7	3963
ENSG00000166143.10	0.892280150336431	3.30990068663369	4.95206443220023	8.86012987589011e-07	1.79319003606543e-06	4.38297977727894	PPP1R14D	54866
ENSG00000172269.19	0.339205619287255	6.12673148508929	4.9516255460343	8.87957565215275e-07	1.79681571324357e-06	4.38086944058005	DPAGT1	1798
ENSG00000273311.1	0.485775532872259	3.9516962197617	4.95161813081622	8.87990455240521e-07	1.79681571324357e-06	4.38083378682162	DGCR11	25786
ENSG00000130312.7	0.280700439736273	8.99963953257904	4.95116337630126	8.90009755622024e-07	1.80052450090127e-06	4.37864733817676	MRPL34	64981
ENSG00000260279.4	-0.625432461297753	3.83959868090231	-4.95098704400088	8.90793935963804e-07	1.80192222564909e-06	4.37779958775557	LOC105371414	105371414
ENSG00000167799.10	-0.792651263584711	5.6516029170925	-4.95031334004484	8.93796156477954e-07	1.80780589999383e-06	4.37456089274067	NUDT8	254552
ENSG00000253414.3	0.972692111598333	4.81421397646697	4.95015929808935	8.94483981854956e-07	1.80900770115934e-06	4.37382042573409	LINC01605	100507420
ENSG00000175906.5	-0.630879048028098	6.57145823806425	-4.94973678061842	8.96373221145606e-07	1.81263874030051e-06	4.37178953063905	ARL4D	379
ENSG00000205268.11	0.538683024413145	5.66731663755353	4.94906993197707	8.99362793221183e-07	1.8184938705722e-06	4.36858455313624	PDE7A	5150
ENSG00000106853.20	-0.474493370206479	7.06748154644972	-4.94854069852092	9.01742260907588e-07	1.82292350316166e-06	4.36604126552221	PTGR1	22949
ENSG00000139998.16	0.510835170419645	6.00720088379765	4.9479032712495	9.04616236896029e-07	1.82854205967955e-06	4.36297838181162	RAB15	376267
ENSG00000249087.7	-0.513235997810906	3.17804282319809	-4.94693741962213	9.08987826425545e-07	1.8371863183604e-06	4.35833810516476	ZNF436-AS1	148898
ENSG00000163508.13	1.01548875708132	2.26111711774484	4.94525757354153	9.16639646881471e-07	1.85226408979668e-06	4.35026959533711	EOMES	8320
ENSG00000227471.9	-1.42923715310461	1.51290966792824	-4.94502918922472	9.17684739285463e-07	1.85418196773523e-06	4.34917283676229	AKR1B15	441282
ENSG00000118308.15	-0.619565292508406	2.61485794990693	-4.94407339057539	9.22070980917465e-07	1.86284953036641e-06	4.34458337147191	IRAG2	4033
ENSG00000065978.19	-0.413155064193542	10.251844007249	-4.94264472470278	9.28664973002099e-07	1.87597510702233e-06	4.33772489752635	YBX1	4904
ENSG00000141293.16	0.904214342481184	6.33034869269971	4.94178875470319	9.32637456466045e-07	1.88361366076315e-06	4.33361661194346	SKAP1	8631
ENSG00000106541.12	1.9044366363557	10.2679950891996	4.94178792786863	9.32641301646107e-07	1.88361366076315e-06	4.33361264382007	AGR2	10551
ENSG00000167005.14	-0.25821649136636	7.50637828690649	-4.94161989533901	9.33423051444235e-07	1.88499545346014e-06	4.33280623938648	NUDT21	11051
ENSG00000178445.10	1.50285517157955	0.669186373002813	4.94148890615806	9.34032900136829e-07	1.88594794586924e-06	4.33217762753492	GLDC	2731
ENSG00000242516.2	-1.04867233063881	1.08985832279855	-4.94147665341281	9.34089965114239e-07	1.88594794586924e-06	4.3321188279039	LINC00960	401074
ENSG00000257702.3	0.566582724869504	5.31243596691896	4.94038527199247	9.39186390744246e-07	1.89603957533675e-06	4.32688195577414	LBX2-AS1	151534
